episode_id,t_step,event_type,phase,risk_before,risk_after,world_x,world_y,world_z,resolved_by,resume_success
drawer-combined-s2-octo-ep001,7,fallback,place_in_bin,0.695854,0.389454,-0.113309,0.495927,0.225392,fallback_planner,True
drawer-combined-s2-octo-ep001,8,fallback,close_drawer,0.630539,0.324139,0.10733,-0.089939,0.172265,fallback_planner,True
drawer-combined-s2-octo-ep001,9,fallback,close_drawer,0.606202,0.299802,0.382352,-0.335782,0.177588,fallback_planner,True
drawer-combined-s2-octo-ep001,10,fallback,close_drawer,0.540108,0.233708,-0.154958,-0.266614,0.165141,fallback_planner,True
drawer-combined-s2-octo-ep002,0,fallback,open_drawer,0.828155,0.521755,-0.28685,0.4227,0.403544,fallback_planner,False
drawer-combined-s2-octo-ep003,0,fallback,open_drawer,0.825252,0.518852,0.4093,0.021346,0.366567,fallback_planner,False
drawer-combined-s2-octo-ep003,3,fallback,grasp_block,0.763552,0.457152,-0.059107,-0.299977,0.301611,fallback_planner,True
drawer-combined-s2-octo-ep003,4,fallback,grasp_block,0.741934,0.435534,-0.112094,0.42194,0.279889,fallback_planner,True
drawer-combined-s2-octo-ep003,5,fallback,grasp_block,0.717324,0.410924,-0.504226,0.500633,0.273367,fallback_planner,True
drawer-combined-s2-octo-ep003,6,fallback,place_in_bin,0.708112,0.401712,-0.285979,0.056187,0.241697,fallback_planner,True
drawer-combined-s2-octo-ep003,7,fallback,place_in_bin,0.684165,0.377765,0.075105,0.106488,0.249428,fallback_planner,True
drawer-combined-s2-octo-ep003,8,fallback,close_drawer,0.641184,0.334784,-0.398171,0.281029,0.208819,fallback_planner,True
drawer-combined-s2-octo-ep003,9,fallback,close_drawer,0.586195,0.279795,0.24884,-0.16601,0.144447,fallback_planner,True
drawer-combined-s2-octo-ep003,10,fallback,close_drawer,0.559559,0.253159,0.012182,-0.354775,0.156888,fallback_planner,True
drawer-combined-s2-octo-ep004,0,fallback,open_drawer,0.823066,0.516666,-0.343629,-0.211381,0.387739,fallback_planner,False
drawer-combined-s2-octo-ep004,3,fallback,grasp_block,0.815747,0.511347,-0.138794,-0.232996,0.321501,fallback_planner,False
drawer-combined-s2-octo-ep004,5,fallback,grasp_block,0.844468,0.542068,0.059058,0.200128,0.26656,fallback_planner,False
drawer-combined-s2-octo-ep004,10,fallback,close_drawer,0.761486,0.459086,0.438167,0.222512,0.200718,fallback_planner,True
drawer-combined-s2-octo-ep004,11,fallback,close_drawer,0.720528,0.418128,0.463517,-0.210175,0.153715,fallback_planner,True
clutter_sort-lighting-s0-openvla-ep000,0,pause,scan_scene,0.2127,0.0927,0.339986,0.179242,0.376597,reobserve,True
clutter_sort-lighting-s0-openvla-ep000,1,resume,grasp_target,0.174881,0.174881,0.14497,0.229001,0.344709,policy,True
clutter_sort-lighting-s0-openvla-ep001,0,pause,scan_scene,0.210784,0.090784,-0.158064,-0.371059,0.367764,reobserve,True
clutter_sort-lighting-s0-openvla-ep001,1,resume,grasp_target,0.179545,0.179545,0.098529,-0.361377,0.349739,policy,True
clutter_sort-lighting-s0-openvla-ep002,0,pause,scan_scene,0.212807,0.092807,-0.276763,-0.07363,0.368203,reobserve,True
clutter_sort-lighting-s0-openvla-ep002,1,resume,grasp_target,0.177322,0.177322,0.066162,0.268365,0.321086,policy,True
clutter_sort-lighting-s0-openvla-ep003,0,pause,scan_scene,0.212722,0.092722,-0.286339,-0.471288,0.340629,reobserve,True
clutter_sort-lighting-s0-openvla-ep003,1,resume,grasp_target,0.177972,0.177972,0.229248,-0.184583,0.310946,policy,True
clutter_sort-lighting-s0-openvla-ep004,0,pause,scan_scene,0.21181,0.09181,0.306946,0.267612,0.343195,reobserve,True
clutter_sort-lighting-s0-openvla-ep004,1,resume,grasp_target,0.179109,0.179109,-0.169302,-0.317452,0.304147,policy,True
clutter_sort-lighting-s0-octo-ep000,0,pause,scan_scene,0.319853,0.199853,0.12132,-0.085455,0.353929,reobserve,True
clutter_sort-lighting-s0-octo-ep000,4,resume,route_to_tray,0.186268,0.186268,0.256122,-0.260107,0.230687,policy,True
clutter_sort-lighting-s0-octo-ep001,0,pause,scan_scene,0.308463,0.188463,-0.311072,0.02594,0.346494,reobserve,True
clutter_sort-lighting-s0-octo-ep001,4,resume,sort_finalize,0.178245,0.178245,0.309864,-0.33492,0.213144,policy,True
clutter_sort-lighting-s0-octo-ep002,0,pause,scan_scene,0.316756,0.196756,-0.483728,-0.13079,0.338518,reobserve,True
clutter_sort-lighting-s0-octo-ep002,4,resume,route_to_tray,0.185878,0.185878,0.525417,0.239046,0.200951,policy,True
clutter_sort-lighting-s0-octo-ep003,0,pause,scan_scene,0.320315,0.200315,-0.051292,-0.385516,0.350917,reobserve,True
clutter_sort-lighting-s0-octo-ep003,4,resume,route_to_tray,0.190286,0.190286,-0.281249,-0.267228,0.225647,policy,True
clutter_sort-lighting-s0-octo-ep004,0,pause,scan_scene,0.313457,0.193457,-0.217576,0.349505,0.372936,reobserve,True
clutter_sort-lighting-s0-octo-ep004,4,resume,route_to_tray,0.191115,0.191115,-0.098145,-0.2429,0.204412,policy,True
clutter_sort-lighting-s1-openvla-ep000,0,pause,scan_scene,0.420067,0.300067,-0.037636,-0.16219,0.396354,reobserve,True
clutter_sort-lighting-s1-openvla-ep001,0,pause,scan_scene,0.431718,0.311718,0.222711,-0.00352,0.386477,reobserve,True
clutter_sort-lighting-s1-openvla-ep001,8,resume,sort_finalize,0.198201,0.198201,0.028558,0.059408,0.154221,policy,True
clutter_sort-lighting-s1-openvla-ep002,0,pause,scan_scene,0.438299,0.318299,-0.465882,0.269031,0.386501,reobserve,True
clutter_sort-lighting-s1-openvla-ep003,0,pause,scan_scene,0.432063,0.312063,-0.077073,-0.132897,0.356898,reobserve,True
clutter_sort-lighting-s1-openvla-ep003,8,resume,sort_finalize,0.197798,0.197798,-0.344536,-0.304894,0.12153,policy,True
clutter_sort-lighting-s1-openvla-ep004,0,pause,scan_scene,0.429348,0.309348,-0.165114,-0.293311,0.38748,reobserve,True
clutter_sort-lighting-s1-openvla-ep004,8,resume,sort_finalize,0.198161,0.198161,0.179967,0.026155,0.146024,policy,True
clutter_sort-lighting-s1-octo-ep000,0,fallback,scan_scene,0.523518,0.212198,-0.112462,-0.260832,0.387185,fallback_planner,True
clutter_sort-lighting-s1-octo-ep000,1,fallback,scan_scene,0.500444,0.189124,0.101071,-0.043214,0.369001,fallback_planner,True
clutter_sort-lighting-s1-octo-ep000,2,pause,grasp_target,0.429611,0.309611,0.143565,0.004113,0.313958,reobserve,True
clutter_sort-lighting-s1-octo-ep001,0,fallback,scan_scene,0.533278,0.221958,-0.197945,0.433298,0.393745,fallback_planner,True
clutter_sort-lighting-s1-octo-ep001,1,pause,scan_scene,0.497213,0.377213,0.372493,0.437561,0.363125,reobserve,True
clutter_sort-lighting-s1-octo-ep002,0,fallback,scan_scene,0.540133,0.228813,0.233629,-0.093025,0.349324,fallback_planner,True
clutter_sort-lighting-s1-octo-ep002,1,pause,grasp_target,0.498254,0.378254,-0.479857,0.240112,0.33851,reobserve,True
clutter_sort-lighting-s1-octo-ep003,0,fallback,scan_scene,0.533095,0.221775,0.048666,0.101736,0.393647,fallback_planner,True
clutter_sort-lighting-s1-octo-ep003,1,pause,scan_scene,0.489801,0.369801,-0.091854,0.245978,0.35663,reobserve,True
clutter_sort-lighting-s1-octo-ep004,0,fallback,scan_scene,0.543318,0.231998,0.11227,-0.430014,0.380917,fallback_planner,True
clutter_sort-lighting-s1-octo-ep004,1,pause,scan_scene,0.48829,0.36829,-0.062893,-0.165686,0.31993,reobserve,True
clutter_sort-lighting-s2-openvla-ep000,0,fallback,scan_scene,0.733905,0.427065,-0.211606,0.247687,0.39866,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep000,1,fallback,scan_scene,0.690124,0.383284,0.342176,-0.183042,0.374658,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep000,2,fallback,scan_scene,0.696441,0.389601,0.134931,0.354429,0.34872,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep000,3,fallback,grasp_target,0.65788,0.35104,-0.190632,0.147925,0.355433,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep000,4,fallback,grasp_target,0.649258,0.342418,0.221571,0.461717,0.312263,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep000,5,fallback,grasp_target,0.61597,0.30913,-0.246994,0.174419,0.312269,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep000,6,fallback,route_to_tray,0.575051,0.268211,0.435932,-0.367945,0.238875,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep000,7,fallback,route_to_tray,0.579247,0.272407,-0.209519,0.525383,0.253594,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep000,8,pause,sort_finalize,0.494649,0.374649,0.506571,-0.231192,0.221877,reobserve,True
clutter_sort-lighting-s2-openvla-ep001,0,fallback,scan_scene,0.712008,0.405168,-0.060259,-0.35697,0.395641,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep001,1,fallback,scan_scene,0.695528,0.388688,0.062832,-0.255087,0.368673,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep001,2,fallback,scan_scene,0.657552,0.350712,0.330743,0.472652,0.318785,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep001,3,fallback,grasp_target,0.649799,0.342959,-0.253634,-0.225355,0.309703,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep001,4,fallback,grasp_target,0.616786,0.309946,0.258426,-0.228526,0.271942,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep001,5,fallback,route_to_tray,0.615698,0.308858,-0.34942,-0.134664,0.288592,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep001,6,fallback,route_to_tray,0.578023,0.271183,0.392812,-0.340677,0.259815,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep001,7,fallback,sort_finalize,0.538383,0.231543,0.218509,0.408638,0.174431,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep001,8,pause,sort_finalize,0.471812,0.351812,0.311864,0.500042,0.205614,reobserve,True
clutter_sort-lighting-s2-openvla-ep002,0,fallback,scan_scene,0.721824,0.414984,-0.40202,0.449778,0.379507,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep002,1,fallback,scan_scene,0.690426,0.383586,0.072074,0.077554,0.376745,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep002,2,fallback,scan_scene,0.652323,0.345483,0.188615,0.245604,0.323304,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep002,3,fallback,grasp_target,0.649913,0.343073,-0.488799,0.074317,0.350781,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep002,4,fallback,grasp_target,0.613979,0.307139,0.225287,0.428909,0.28695,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep002,5,fallback,route_to_tray,0.572676,0.265836,0.115161,0.121489,0.267492,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep002,6,fallback,route_to_tray,0.57325,0.26641,0.313372,0.158481,0.261069,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep002,7,fallback,sort_finalize,0.506372,0.199532,0.176059,-0.354334,0.214173,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep002,8,pause,sort_finalize,0.47033,0.35033,0.223061,0.382299,0.183086,reobserve,True
clutter_sort-lighting-s2-openvla-ep003,0,fallback,scan_scene,0.736592,0.429752,0.047968,0.455283,0.401677,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,1,fallback,scan_scene,0.695037,0.388197,-0.195021,0.303382,0.354901,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,2,fallback,scan_scene,0.654935,0.348095,0.18128,0.253794,0.360687,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,3,fallback,grasp_target,0.659577,0.352737,0.282485,-0.026561,0.304325,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,4,fallback,grasp_target,0.613307,0.306467,-0.48461,-0.328878,0.324787,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,5,fallback,grasp_target,0.620588,0.313748,-0.059976,0.240246,0.296578,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,6,fallback,route_to_tray,0.576978,0.270138,0.296858,-0.318352,0.238544,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,7,fallback,route_to_tray,0.534775,0.227935,-0.338834,0.229649,0.225831,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,8,fallback,sort_finalize,0.508881,0.202041,0.149701,-0.148947,0.160177,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep003,9,pause,sort_finalize,0.47197,0.35197,0.490701,0.024921,0.167676,reobserve,True
clutter_sort-lighting-s2-openvla-ep004,0,fallback,scan_scene,0.720851,0.414011,0.332837,0.140318,0.353609,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep004,1,fallback,scan_scene,0.695768,0.388928,-0.130096,-0.310907,0.345534,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep004,2,fallback,grasp_target,0.656712,0.349872,-0.232478,0.221361,0.307384,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep004,3,fallback,grasp_target,0.654896,0.348056,-0.248627,-0.155662,0.307306,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep004,4,fallback,grasp_target,0.618014,0.311174,0.20195,-0.014555,0.314236,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep004,5,fallback,route_to_tray,0.573012,0.266172,-0.485621,0.190764,0.289689,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep004,6,fallback,route_to_tray,0.579367,0.272527,-0.381493,0.483749,0.261009,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep004,7,fallback,sort_finalize,0.500266,0.193426,0.144033,0.301294,0.19812,fallback_planner,True
clutter_sort-lighting-s2-openvla-ep004,8,pause,sort_finalize,0.471427,0.351427,-0.34025,0.301977,0.190325,reobserve,True
clutter_sort-lighting-s2-octo-ep000,0,fallback,scan_scene,0.793804,0.486964,-0.572188,-0.084983,0.37882,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,1,fallback,scan_scene,0.769702,0.462862,-0.533147,-0.317694,0.35705,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,2,fallback,scan_scene,0.767107,0.460267,-0.54088,0.0105,0.339714,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,3,fallback,scan_scene,0.755469,0.448629,0.121987,0.407056,0.312587,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,4,fallback,grasp_target,0.723105,0.416265,-0.324933,-0.11212,0.320464,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,5,fallback,grasp_target,0.714873,0.408033,-0.492655,0.444107,0.317125,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,6,fallback,grasp_target,0.68514,0.3783,-0.051721,-0.18963,0.266097,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,7,fallback,route_to_tray,0.662992,0.356152,0.463401,0.26724,0.23847,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,8,fallback,route_to_tray,0.637762,0.330922,-0.287627,-0.033889,0.246616,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,9,fallback,sort_finalize,0.596923,0.290083,0.411911,0.400427,0.205878,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,10,fallback,sort_finalize,0.559384,0.252544,0.378377,0.196664,0.186314,fallback_planner,True
clutter_sort-lighting-s2-octo-ep000,11,fallback,sort_finalize,0.599296,0.295456,0.378911,-0.252506,0.110666,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,0,fallback,scan_scene,0.795739,0.488899,-0.160124,-0.213034,0.36408,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,1,fallback,scan_scene,0.774996,0.468156,-0.559463,-0.039299,0.341187,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,2,fallback,scan_scene,0.75576,0.44892,0.061817,0.427667,0.348049,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,3,fallback,grasp_target,0.737786,0.430946,-0.083662,0.049643,0.342431,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,4,fallback,grasp_target,0.715263,0.408423,-0.471622,-0.011718,0.304228,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,5,fallback,grasp_target,0.689372,0.382532,0.305603,-0.280936,0.275464,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,6,fallback,route_to_tray,0.67047,0.36363,0.168748,0.44565,0.257278,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,7,fallback,route_to_tray,0.659167,0.352327,0.057919,0.074209,0.236863,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,8,fallback,sort_finalize,0.623563,0.316723,-0.221788,0.263955,0.220171,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,9,fallback,sort_finalize,0.573766,0.266926,-0.294914,-0.365732,0.148442,fallback_planner,True
clutter_sort-lighting-s2-octo-ep001,10,fallback,sort_finalize,0.621357,0.317517,0.374294,-0.174513,0.118591,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,0,fallback,scan_scene,0.788812,0.481972,0.041827,-0.118851,0.372928,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,1,fallback,scan_scene,0.768241,0.461401,0.111962,-0.194571,0.382599,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,2,fallback,scan_scene,0.747075,0.440235,0.145928,0.022066,0.356936,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,3,fallback,grasp_target,0.737583,0.430743,0.284956,-0.133215,0.316325,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,4,fallback,grasp_target,0.719681,0.412841,-0.150588,0.003199,0.34022,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,5,fallback,grasp_target,0.688612,0.381772,-0.249325,-0.155773,0.302977,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,6,fallback,route_to_tray,0.678444,0.371604,0.475897,0.196063,0.286777,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,7,fallback,route_to_tray,0.743575,0.439735,0.06542,-0.149092,0.23043,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,8,fallback,sort_finalize,0.712617,0.408777,-0.007791,0.135039,0.227859,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,9,fallback,sort_finalize,0.665659,0.361819,-0.407747,0.391927,0.182492,fallback_planner,True
clutter_sort-lighting-s2-octo-ep002,10,fallback,sort_finalize,0.627421,0.323581,-0.20824,-0.260471,0.129889,fallback_planner,True
clutter_sort-lighting-s2-octo-ep003,0,fallback,scan_scene,0.780974,0.474134,-0.398038,-0.338979,0.382274,fallback_planner,True
clutter_sort-lighting-s2-octo-ep003,1,fallback,scan_scene,0.849124,0.545284,-0.306742,-0.23505,0.34925,fallback_planner,False
clutter_sort-lighting-s2-octo-ep004,0,fallback,scan_scene,0.791199,0.484359,0.380967,-0.227639,0.390158,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,1,fallback,scan_scene,0.765558,0.458718,-0.146744,0.499666,0.360409,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,2,fallback,scan_scene,0.741744,0.434904,0.329232,0.245386,0.336057,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,3,fallback,grasp_target,0.722692,0.415852,0.175896,0.054964,0.343953,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,4,fallback,grasp_target,0.716043,0.409203,0.463012,-0.253833,0.317696,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,5,fallback,grasp_target,0.793227,0.489387,-0.187551,0.487276,0.32278,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,6,fallback,grasp_target,0.773727,0.469887,0.029021,0.145498,0.303965,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,7,fallback,route_to_tray,0.751828,0.447988,0.006782,-0.227159,0.232838,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,8,fallback,route_to_tray,0.725451,0.421611,0.166629,0.459077,0.215834,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,9,fallback,sort_finalize,0.710784,0.406944,0.489151,-0.128168,0.196063,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,10,fallback,sort_finalize,0.662895,0.359055,-0.093386,0.342452,0.146035,fallback_planner,True
clutter_sort-lighting-s2-octo-ep004,11,fallback,sort_finalize,0.611636,0.307796,0.388745,0.154369,0.116007,fallback_planner,True
clutter_sort-texture-s0-openvla-ep000,0,pause,scan_scene,0.211288,0.091288,-0.373996,-0.507803,0.334535,reobserve,True
clutter_sort-texture-s0-openvla-ep000,1,resume,grasp_target,0.176951,0.176951,-0.352058,-0.457792,0.350951,policy,True
clutter_sort-texture-s0-openvla-ep001,0,pause,scan_scene,0.215944,0.095944,0.247325,-0.184271,0.339427,reobserve,True
clutter_sort-texture-s0-openvla-ep001,1,resume,grasp_target,0.177266,0.177266,-0.444603,-0.367086,0.309615,policy,True
clutter_sort-texture-s0-openvla-ep002,0,pause,scan_scene,0.215755,0.095755,0.353221,-0.109584,0.355707,reobserve,True
clutter_sort-texture-s0-openvla-ep002,1,resume,grasp_target,0.176202,0.176202,-0.01501,-0.103529,0.344251,policy,True
clutter_sort-texture-s0-openvla-ep003,0,pause,scan_scene,0.215176,0.095176,-0.088778,0.072887,0.337908,reobserve,True
clutter_sort-texture-s0-openvla-ep003,1,resume,grasp_target,0.180846,0.180846,-0.451394,-0.332698,0.341861,policy,True
clutter_sort-texture-s0-openvla-ep004,0,pause,scan_scene,0.213135,0.093135,-0.286036,-0.021031,0.369769,reobserve,True
clutter_sort-texture-s0-openvla-ep004,1,resume,grasp_target,0.177005,0.177005,-0.376084,0.154074,0.307022,policy,True
clutter_sort-texture-s0-octo-ep000,0,pause,scan_scene,0.319725,0.199725,-0.328372,-0.046463,0.36872,reobserve,True
clutter_sort-texture-s0-octo-ep000,4,resume,route_to_tray,0.187273,0.187273,-0.374171,0.214478,0.215654,policy,True
clutter_sort-texture-s0-octo-ep001,0,pause,scan_scene,0.321132,0.201132,0.373454,0.082089,0.372268,reobserve,True
clutter_sort-texture-s0-octo-ep001,4,resume,route_to_tray,0.18936,0.18936,0.019624,-0.38477,0.229128,policy,True
clutter_sort-texture-s0-octo-ep002,0,pause,scan_scene,0.319815,0.199815,-0.501156,-0.2882,0.351297,reobserve,True
clutter_sort-texture-s0-octo-ep002,4,resume,route_to_tray,0.193274,0.193274,-0.407336,-0.203001,0.221148,policy,True
clutter_sort-texture-s0-octo-ep002,5,pause,sort_finalize,0.224306,0.104306,0.082959,-0.182198,0.192948,reobserve,True
clutter_sort-texture-s0-octo-ep002,7,resume,sort_finalize,0.184708,0.184708,0.009784,-0.398049,0.134558,policy,True
clutter_sort-texture-s0-octo-ep003,0,pause,scan_scene,0.329923,0.209923,0.128651,-0.265376,0.340307,reobserve,True
clutter_sort-texture-s0-octo-ep003,5,resume,sort_finalize,0.183199,0.183199,0.533663,0.210683,0.187492,policy,True
clutter_sort-texture-s0-octo-ep004,0,pause,scan_scene,0.335959,0.215959,0.346854,-0.388577,0.383548,reobserve,True
clutter_sort-texture-s0-octo-ep004,5,resume,sort_finalize,0.17884,0.17884,-0.389547,-0.146406,0.189805,policy,True
clutter_sort-texture-s1-openvla-ep000,0,pause,scan_scene,0.427247,0.307247,0.311528,-0.190702,0.386202,reobserve,True
clutter_sort-texture-s1-openvla-ep001,0,pause,scan_scene,0.433648,0.313648,0.416933,0.349128,0.386836,reobserve,True
clutter_sort-texture-s1-openvla-ep002,0,pause,scan_scene,0.431557,0.311557,0.047008,-0.022968,0.393748,reobserve,True
clutter_sort-texture-s1-openvla-ep003,0,pause,scan_scene,0.434041,0.314041,-0.539165,0.001109,0.391622,reobserve,True
clutter_sort-texture-s1-openvla-ep004,0,pause,scan_scene,0.430678,0.310678,0.326067,0.207611,0.356375,reobserve,True
clutter_sort-texture-s1-octo-ep000,0,fallback,scan_scene,0.559552,0.248312,-0.095479,-0.036523,0.363764,fallback_planner,True
clutter_sort-texture-s1-octo-ep000,1,fallback,scan_scene,0.515847,0.204607,-0.135487,0.396724,0.338755,fallback_planner,True
clutter_sort-texture-s1-octo-ep000,2,pause,grasp_target,0.4828,0.3628,0.277045,-0.140954,0.289654,reobserve,True
clutter_sort-texture-s1-octo-ep000,3,fallback,grasp_target,0.55688,0.24864,-0.324126,0.143532,0.314299,fallback_planner,True
clutter_sort-texture-s1-octo-ep000,4,fallback,route_to_tray,0.51097,0.20273,-0.328549,0.024785,0.246179,fallback_planner,True
clutter_sort-texture-s1-octo-ep000,5,pause,route_to_tray,0.480673,0.360673,-0.265261,-0.057252,0.252377,reobserve,True
clutter_sort-texture-s1-octo-ep001,0,fallback,scan_scene,0.549637,0.238397,0.238181,-0.014616,0.346139,fallback_planner,True
clutter_sort-texture-s1-octo-ep001,1,fallback,scan_scene,0.50901,0.19777,0.134556,-0.181303,0.357559,fallback_planner,True
clutter_sort-texture-s1-octo-ep001,2,pause,grasp_target,0.477604,0.357604,-0.040077,0.39283,0.328115,reobserve,True
clutter_sort-texture-s1-octo-ep002,0,fallback,scan_scene,0.553258,0.242018,-0.477243,0.333522,0.396674,fallback_planner,True
clutter_sort-texture-s1-octo-ep002,1,fallback,scan_scene,0.520022,0.208782,-0.362345,0.361451,0.327318,fallback_planner,True
clutter_sort-texture-s1-octo-ep002,2,pause,grasp_target,0.48346,0.36346,0.155801,0.264044,0.289762,reobserve,True
clutter_sort-texture-s1-octo-ep003,0,fallback,scan_scene,0.53399,0.22275,-0.573009,0.281764,0.36054,fallback_planner,True
clutter_sort-texture-s1-octo-ep003,1,fallback,scan_scene,0.519635,0.208395,0.43318,0.144502,0.363659,fallback_planner,True
clutter_sort-texture-s1-octo-ep003,2,pause,grasp_target,0.47608,0.35608,0.41283,-0.418849,0.322852,reobserve,True
clutter_sort-texture-s1-octo-ep004,0,fallback,scan_scene,0.541478,0.230238,0.023404,-0.249228,0.396587,fallback_planner,True
clutter_sort-texture-s1-octo-ep004,1,fallback,scan_scene,0.525425,0.214185,0.400367,-0.394963,0.365497,fallback_planner,True
clutter_sort-texture-s1-octo-ep004,2,pause,grasp_target,0.476656,0.356656,-0.443356,0.212736,0.297248,reobserve,True
clutter_sort-texture-s2-openvla-ep000,0,fallback,scan_scene,0.726042,0.419282,-0.519543,0.090007,0.397004,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,1,fallback,scan_scene,0.694848,0.388088,-0.325837,-0.191406,0.362569,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,2,fallback,scan_scene,0.763232,0.459472,-0.531384,0.103113,0.35343,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,3,fallback,grasp_target,0.719951,0.416191,-0.425139,0.124098,0.32957,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,4,fallback,grasp_target,0.7245,0.42074,-0.015577,0.300726,0.312078,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,5,fallback,grasp_target,0.690757,0.386997,-0.433449,-0.35669,0.280736,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,6,fallback,route_to_tray,0.686618,0.382858,-0.119904,0.515251,0.263812,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,7,fallback,route_to_tray,0.663663,0.359903,0.22201,0.108973,0.249514,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,8,fallback,sort_finalize,0.619781,0.316021,-0.376831,-0.333768,0.201375,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,9,fallback,sort_finalize,0.583815,0.280055,-0.289553,0.386807,0.170384,fallback_planner,True
clutter_sort-texture-s2-openvla-ep000,10,fallback,sort_finalize,0.541789,0.238029,-0.005996,0.526418,0.138322,fallback_planner,True
