episode_id,t_step,phase,ee_pose,joint_positions,raw_policy_confidence,raw_uncertainty,uncertainty_entropy,uncertainty_variance,calibrated_success_prob,calibrated_failure_risk,gating_state,action_vector,observation_frame_path
clutter_sort-occlusion-s0-openvla-ep004,0,scan_scene,"[0.2477,0.2956,0.0988]","[ 0.2477, 0.2956, 0.0988,-0.0395, 0.0446, 0.1514, 0.081 ]",0.966086,0.150155,0.148092,0.002063,0.842204,0.232873,pause_reobserve,"[ 0.2477, 0.2956, 0.0988,-0.0395, 0.0446, 0.1514, 0.081 ]",
clutter_sort-occlusion-s0-openvla-ep004,1,grasp_target,"[0.4329,0.4137,0.1121]","[0.4329,0.4137,0.1121,0.0097,0.0253,0.253 ,0.198 ]",0.976066,0.115191,0.112976,0.002215,0.864609,0.192986,proceed,"[0.4329,0.4137,0.1121,0.0097,0.0253,0.253 ,0.198 ]",
clutter_sort-occlusion-s0-openvla-ep004,2,grasp_target,"[0.1246,0.1135,0.134 ]","[ 0.1246, 0.1135, 0.134 ,-0.0009, 0.1619, 0.0914, 0.1822]",0.978834,0.105006,0.102541,0.002464,0.871801,0.180702,proceed,"[ 0.1246, 0.1135, 0.134 ,-0.0009, 0.1619, 0.0914, 0.1822]",
clutter_sort-occlusion-s0-openvla-ep004,3,route_to_tray,"[0.229 ,0.0149,0.1431]","[0.229 ,0.0149,0.1431,0.0799,0.0861,0.1105,0.2512]",0.982226,0.091738,0.089244,0.002493,0.881429,0.16444,proceed,"[0.229 ,0.0149,0.1431,0.0799,0.0861,0.1105,0.2512]",
clutter_sort-occlusion-s0-openvla-ep004,4,route_to_tray,"[-0.122 ,-0.189 , 0.1219]","[-0.122 ,-0.189 , 0.1219, 0.1561, 0.2034, 0.0011, 0.1505]",0.987503,0.070515,0.067181,0.003334,0.898881,0.136377,proceed,"[-0.122 ,-0.189 , 0.1219, 0.1561, 0.2034, 0.0011, 0.1505]",
clutter_sort-occlusion-s0-openvla-ep004,5,sort_finalize,"[-0.0617,-0.2054, 0.1527]","[-0.0617,-0.2054, 0.1527, 0.2179, 0.2156,-0.022 , 0.1702]",0.989628,0.060748,0.057703,0.003046,0.907131,0.123243,proceed,"[-0.0617,-0.2054, 0.1527, 0.2179, 0.2156,-0.022 , 0.1702]",
clutter_sort-occlusion-s0-openvla-ep004,6,sort_finalize,"[-0.3983,-0.4374, 0.1388]","[-0.3983,-0.4374, 0.1388, 0.2373, 0.366 ,-0.1473, 0.1309]",0.991356,0.052676,0.049672,0.003004,0.914597,0.111741,proceed,"[-0.3983,-0.4374, 0.1388, 0.2373, 0.366 ,-0.1473, 0.1309]",
clutter_sort-occlusion-s0-openvla-ep004,7,sort_finalize,"[-0.3143,-0.3965, 0.0841]","[-0.3143,-0.3965, 0.0841, 0.2943, 0.3146,-0.1924, 0.159 ]",0.992476,0.047149,0.044285,0.002864,0.919903,0.103672,proceed,"[-0.3143,-0.3965, 0.0841, 0.2943, 0.3146,-0.1924, 0.159 ]",
clutter_sort-occlusion-s0-octo-ep000,0,scan_scene,"[0.2498,0.2573,0.0635]","[ 0.2498, 0.2573, 0.0635, 0.0099,-0.0335, 0.0973, 0.0452]",0.929118,0.257855,0.255911,0.001944,0.783573,0.345354,pause_reobserve,"[ 0.2498, 0.2573, 0.0635, 0.0099,-0.0335, 0.0973, 0.0452]",
clutter_sort-occlusion-s0-octo-ep000,1,grasp_target,"[0.2616,0.239 ,0.0412]","[ 0.2616, 0.239 , 0.0412,-0.0096, 0.0124, 0.1396, 0.091 ]",0.94613,0.211053,0.209755,0.001298,0.807353,0.298173,pause_reobserve,"[ 0.2616, 0.239 , 0.0412,-0.0096, 0.0124, 0.1396, 0.091 ]",
clutter_sort-occlusion-s0-octo-ep000,2,grasp_target,"[0.0956,0.0994,0.0645]","[0.0956,0.0994,0.0645,0.0286,0.0542,0.0414,0.0993]",0.961593,0.165217,0.162845,0.002373,0.833437,0.249172,pause_reobserve,"[0.0956,0.0994,0.0645,0.0286,0.0542,0.0414,0.0993]",
clutter_sort-occlusion-s0-octo-ep000,3,route_to_tray,"[0.0595,0.1039,0.0837]","[0.0595,0.1039,0.0837,0.0961,0.0548,0.0321,0.0965]",0.966793,0.148219,0.145715,0.002503,0.843647,0.230462,pause_reobserve,"[0.0595,0.1039,0.0837,0.0961,0.0548,0.0321,0.0965]",
clutter_sort-occlusion-s0-octo-ep000,4,route_to_tray,"[-0.1796,-0.0252, 0.0431]","[-0.1796,-0.0252, 0.0431, 0.0382, 0.1317,-0.0413, 0.0416]",0.973292,0.124911,0.123104,0.001807,0.857888,0.204567,pause_reobserve,"[-0.1796,-0.0252, 0.0431, 0.0382, 0.1317,-0.0413, 0.0416]",
clutter_sort-occlusion-s0-octo-ep000,5,sort_finalize,"[-0.1694,-0.0519, 0.0661]","[-0.1694,-0.0519, 0.0661, 0.0415, 0.164 ,-0.1007, 0.1529]",0.978754,0.10444,0.102849,0.001591,0.871585,0.180635,proceed,"[-0.1694,-0.0519, 0.0661, 0.0415, 0.164 ,-0.1007, 0.1529]",
clutter_sort-occlusion-s0-octo-ep000,6,sort_finalize,"[-0.5265,-0.2942, 0.1077]","[-0.5265,-0.2942, 0.1077, 0.1586, 0.2319,-0.1351, 0.0583]",0.981521,0.095342,0.092057,0.003285,0.879344,0.168326,proceed,"[-0.5265,-0.2942, 0.1077, 0.1586, 0.2319,-0.1351, 0.0583]",
clutter_sort-occlusion-s0-octo-ep001,0,scan_scene,"[0.2455,0.2428,0.0454]","[ 0.2455, 0.2428, 0.0454,-0.0418, 0.054 , 0.1222, 0.0892]",0.930189,0.254805,0.253147,0.001658,0.784958,0.342444,pause_reobserve,"[ 0.2455, 0.2428, 0.0454,-0.0418, 0.054 , 0.1222, 0.0892]",
clutter_sort-occlusion-s0-octo-ep001,1,grasp_target,"[0.2902,0.2203,0.0885]","[ 0.2902, 0.2203, 0.0885,-0.0098, 0.0253, 0.163 , 0.1285]",0.942041,0.222691,0.221311,0.00138,0.801256,0.31009,pause_reobserve,"[ 0.2902, 0.2203, 0.0885,-0.0098, 0.0253, 0.163 , 0.1285]",
clutter_sort-occlusion-s0-octo-ep001,2,grasp_target,"[0.0851,0.1218,0.0439]","[ 0.0851, 0.1218, 0.0439,-0.0007, 0.0542, 0.0978, 0.0754]",0.95586,0.18398,0.180884,0.003097,0.823119,0.268872,pause_reobserve,"[ 0.0851, 0.1218, 0.0439,-0.0007, 0.0542, 0.0978, 0.0754]",
clutter_sort-occlusion-s0-octo-ep001,3,route_to_tray,"[0.0772,0.1276,0.0698]","[0.0772,0.1276,0.0698,0.0501,0.0458,0.0121,0.1158]",0.965493,0.152428,0.150075,0.002353,0.841006,0.235208,pause_reobserve,"[0.0772,0.1276,0.0698,0.0501,0.0458,0.0121,0.1158]",
clutter_sort-occlusion-s0-octo-ep001,4,route_to_tray,"[-0.1487, 0.0308,-0.0126]","[-0.1487, 0.0308,-0.0126, 0.1028, 0.1138,-0.0253, 0.0252]",0.971337,0.132709,0.13006,0.00265,0.853403,0.212952,pause_reobserve,"[-0.1487, 0.0308,-0.0126, 0.1028, 0.1138,-0.0253, 0.0252]",
clutter_sort-occlusion-s0-octo-ep001,5,sort_finalize,"[-0.2037,-0.0046, 0.0453]","[-0.2037,-0.0046, 0.0453, 0.1221, 0.2212,-0.0353, 0.0244]",0.976725,0.113313,0.110523,0.002791,0.866275,0.190382,proceed,"[-0.2037,-0.0046, 0.0453, 0.1221, 0.2212,-0.0353, 0.0244]",
clutter_sort-occlusion-s0-octo-ep001,6,sort_finalize,"[-0.5087,-0.223 , 0.0373]","[-0.5087,-0.223 , 0.0373, 0.1642, 0.2687,-0.1917, 0.0425]",0.982046,0.093703,0.089964,0.003739,0.880893,0.165959,proceed,"[-0.5087,-0.223 , 0.0373, 0.1642, 0.2687,-0.1917, 0.0425]",
clutter_sort-occlusion-s0-octo-ep001,7,sort_finalize,"[-0.4463,-0.2756, 0.1189]","[-0.4463,-0.2756, 0.1189, 0.0872, 0.3071,-0.1504, 0.1726]",0.985756,0.077434,0.074699,0.002735,0.892691,0.146027,proceed,"[-0.4463,-0.2756, 0.1189, 0.0872, 0.3071,-0.1504, 0.1726]",
clutter_sort-occlusion-s0-octo-ep002,0,scan_scene,"[0.2836,0.2201,0.0961]","[ 0.2836, 0.2201, 0.0961,-0.0317, 0.0579, 0.1714, 0.1052]",0.928518,0.258877,0.257455,0.001422,0.782802,0.346637,pause_reobserve,"[ 0.2836, 0.2201, 0.0961,-0.0317, 0.0579, 0.1714, 0.1052]",
clutter_sort-occlusion-s0-octo-ep002,1,grasp_target,"[0.274 ,0.2464,0.0068]","[ 0.274 , 0.2464, 0.0068, 0.0258,-0.0032, 0.1381, 0.138 ]",0.945204,0.21436,0.2124,0.001961,0.805948,0.301232,pause_reobserve,"[ 0.274 , 0.2464, 0.0068, 0.0258,-0.0032, 0.1381, 0.138 ]",
clutter_sort-occlusion-s0-octo-ep002,2,grasp_target,"[0.0801,0.1456,0.0326]","[0.0801,0.1456,0.0326,0.0144,0.0623,0.1015,0.0735]",0.953664,0.188848,0.18758,0.001268,0.819387,0.275037,pause_reobserve,"[0.0801,0.1456,0.0326,0.0144,0.0623,0.1015,0.0735]",
clutter_sort-occlusion-s0-octo-ep002,3,route_to_tray,"[0.1091,0.1329,0.0265]","[0.1091,0.1329,0.0265,0.044 ,0.0546,0.0784,0.0777]",0.965563,0.152143,0.149842,0.002301,0.841147,0.234925,pause_reobserve,"[0.1091,0.1329,0.0265,0.044 ,0.0546,0.0784,0.0777]",
clutter_sort-occlusion-s0-octo-ep002,4,route_to_tray,"[-0.1455,-0.015 , 0.0387]","[-0.1455,-0.015 , 0.0387, 0.1099, 0.118 ,-0.0896, 0.0676]",0.973779,0.124269,0.121348,0.002921,0.859037,0.203098,pause_reobserve,"[-0.1455,-0.015 , 0.0387, 0.1099, 0.118 ,-0.0896, 0.0676]",
clutter_sort-occlusion-s0-octo-ep002,5,sort_finalize,"[-0.1979,-0.0204, 0.0679]","[-0.1979,-0.0204, 0.0679, 0.121 , 0.1685,-0.0498, 0.1019]",0.97772,0.110136,0.106781,0.003355,0.868844,0.186224,proceed,"[-0.1979,-0.0204, 0.0679, 0.121 , 0.1685,-0.0498, 0.1019]",
clutter_sort-occlusion-s0-octo-ep002,6,sort_finalize,"[-0.4749,-0.2748, 0.0366]","[-0.4749,-0.2748, 0.0366, 0.1091, 0.2758,-0.1477, 0.0444]",0.980461,0.098086,0.096239,0.001847,0.876294,0.172749,proceed,"[-0.4749,-0.2748, 0.0366, 0.1091, 0.2758,-0.1477, 0.0444]",
clutter_sort-occlusion-s0-octo-ep002,7,sort_finalize,"[-0.4741,-0.2254, 0.0599]","[-0.4741,-0.2254, 0.0599, 0.2275, 0.3132,-0.1553, 0.0927]",0.985488,0.081502,0.07583,0.005673,0.891783,0.148968,proceed,"[-0.4741,-0.2254, 0.0599, 0.2275, 0.3132,-0.1553, 0.0927]",
clutter_sort-occlusion-s0-octo-ep003,0,scan_scene,"[0.26  ,0.2431,0.0207]","[ 0.26  , 0.2431, 0.0207,-0.0385, 0.0081, 0.1993, 0.0877]",0.932249,0.249203,0.247779,0.001423,0.787661,0.33694,pause_reobserve,"[ 0.26  , 0.2431, 0.0207,-0.0385, 0.0081, 0.1993, 0.0877]",
clutter_sort-occlusion-s0-octo-ep003,1,grasp_target,"[0.2841,0.2251,0.0376]","[ 0.2841, 0.2251, 0.0376, 0.0134,-0.0292, 0.146 , 0.122 ]",0.946226,0.210421,0.209479,0.000942,0.8075,0.297711,pause_reobserve,"[ 0.2841, 0.2251, 0.0376, 0.0134,-0.0292, 0.146 , 0.122 ]",
clutter_sort-occlusion-s0-octo-ep003,2,grasp_target,"[0.0823,0.119 ,0.0443]","[0.0823,0.119 ,0.0443,0.0101,0.1198,0.006 ,0.0747]",0.953903,0.188226,0.186856,0.00137,0.819788,0.274325,pause_reobserve,"[0.0823,0.119 ,0.0443,0.0101,0.1198,0.006 ,0.0747]",
clutter_sort-occlusion-s0-octo-ep003,3,route_to_tray,"[0.076 ,0.1024,0.0935]","[0.076 ,0.1024,0.0935,0.0902,0.0623,0.072 ,0.1127]",0.965354,0.151671,0.150538,0.001133,0.840728,0.235108,pause_reobserve,"[0.076 ,0.1024,0.0935,0.0902,0.0623,0.072 ,0.1127]",
clutter_sort-occlusion-s0-octo-ep003,4,route_to_tray,"[-0.136 ,-0.0058, 0.0174]","[-0.136 ,-0.0058, 0.0174, 0.0409, 0.1121,-0.0407, 0.0802]",0.97128,0.133798,0.130262,0.003536,0.853274,0.213625,pause_reobserve,"[-0.136 ,-0.0058, 0.0174, 0.0409, 0.1121,-0.0407, 0.0802]",
clutter_sort-occlusion-s0-octo-ep003,5,sort_finalize,"[-0.19  , 0.0212, 0.0243]","[-0.19  , 0.0212, 0.0243, 0.1397, 0.0656,-0.0472, 0.1382]",0.975555,0.118019,0.114866,0.003153,0.863337,0.195673,proceed,"[-0.19  , 0.0212, 0.0243, 0.1397, 0.0656,-0.0472, 0.1382]",
clutter_sort-occlusion-s0-octo-ep003,6,sort_finalize,"[-0.5314,-0.2943, 0.0609]","[-0.5314,-0.2943, 0.0609, 0.0807, 0.1878,-0.1703, 0.05  ]",0.980361,0.100111,0.096631,0.00348,0.876012,0.174044,proceed,"[-0.5314,-0.2943, 0.0609, 0.0807, 0.1878,-0.1703, 0.05  ]",
clutter_sort-occlusion-s0-octo-ep003,7,sort_finalize,"[-0.4077,-0.2249,-0.035 ]","[-0.4077,-0.2249,-0.035 , 0.252 , 0.2233,-0.221 , 0.0642]",0.984776,0.082529,0.078815,0.003714,0.889415,0.151849,proceed,"[-0.4077,-0.2249,-0.035 , 0.252 , 0.2233,-0.221 , 0.0642]",
clutter_sort-occlusion-s0-octo-ep004,0,scan_scene,"[0.2209,0.2303,0.0284]","[ 0.2209, 0.2303, 0.0284,-0.0172, 0.0216, 0.1195, 0.0858]",0.931245,0.251648,0.250404,0.001244,0.786338,0.339486,pause_reobserve,"[ 0.2209, 0.2303, 0.0284,-0.0172, 0.0216, 0.1195, 0.0858]",
clutter_sort-occlusion-s0-octo-ep004,1,grasp_target,"[0.2545,0.2408,0.0612]","[ 0.2545, 0.2408, 0.0612,-0.0315,-0.0154, 0.1574, 0.1306]",0.948674,0.203778,0.202398,0.00138,0.811294,0.290595,pause_reobserve,"[ 0.2545, 0.2408, 0.0612,-0.0315,-0.0154, 0.1574, 0.1306]",
clutter_sort-occlusion-s0-octo-ep004,2,grasp_target,"[0.0556,0.0978,0.0601]","[0.0556,0.0978,0.0601,0.0157,0.0507,0.0418,0.104 ]",0.95768,0.177035,0.175246,0.00179,0.8263,0.262217,pause_reobserve,"[0.0556,0.0978,0.0601,0.0157,0.0507,0.0418,0.104 ]",
clutter_sort-occlusion-s0-octo-ep004,3,route_to_tray,"[0.0803,0.1173,0.0558]","[0.0803,0.1173,0.0558,0.0333,0.0579,0.0227,0.0833]",0.968302,0.143086,0.140596,0.002491,0.846789,0.224754,pause_reobserve,"[0.0803,0.1173,0.0558,0.0333,0.0579,0.0227,0.0833]",
clutter_sort-occlusion-s0-octo-ep004,4,route_to_tray,"[-0.1494,-0.0033, 0.0669]","[-0.1494,-0.0033, 0.0669, 0.0618, 0.1443,-0.0217, 0.0534]",0.972926,0.127439,0.124417,0.003022,0.857034,0.206686,pause_reobserve,"[-0.1494,-0.0033, 0.0669, 0.0618, 0.1443,-0.0217, 0.0534]",
clutter_sort-occlusion-s0-octo-ep004,5,sort_finalize,"[-0.183 , 0.0323, 0.1014]","[-0.183 , 0.0323, 0.1014, 0.1168, 0.1456,-0.1105, 0.1784]",0.976766,0.112183,0.110369,0.001814,0.866379,0.189712,proceed,"[-0.183 , 0.0323, 0.1014, 0.1168, 0.1456,-0.1105, 0.1784]",
clutter_sort-occlusion-s0-octo-ep004,6,sort_finalize,"[-0.4504,-0.2561, 0.0787]","[-0.4504,-0.2561, 0.0787, 0.1901, 0.2266,-0.195 , 0.0143]",0.981178,0.095584,0.093415,0.002169,0.878347,0.169445,proceed,"[-0.4504,-0.2561, 0.0787, 0.1901, 0.2266,-0.195 , 0.0143]",
clutter_sort-occlusion-s0-octo-ep004,7,sort_finalize,"[-0.486 ,-0.2713, 0.1509]","[-0.486 ,-0.2713, 0.1509, 0.1531, 0.1899,-0.247 , 0.0817]",0.985316,0.079418,0.076556,0.002861,0.891203,0.148506,proceed,"[-0.486 ,-0.2713, 0.1509, 0.1531, 0.1899,-0.247 , 0.0817]",
clutter_sort-occlusion-s1-openvla-ep000,0,scan_scene,"[0.2395,0.2396,0.0632]","[ 0.2395, 0.2396, 0.0632,-0.0025, 0.049 , 0.1124, 0.1284]",0.891836,0.345734,0.342658,0.003076,0.741699,0.431168,pause_reobserve,"[ 0.2395, 0.2396, 0.0632,-0.0025, 0.049 , 0.1124, 0.1284]",
clutter_sort-occlusion-s1-openvla-ep000,1,grasp_target,"[0.2719,0.2183,0.078 ]","[0.2719,0.2183,0.078 ,0.0156,0.0186,0.0948,0.1255]",0.907532,0.311614,0.308209,0.003405,0.758034,0.397772,pause_reobserve,"[0.2719,0.2183,0.078 ,0.0156,0.0186,0.0948,0.1255]",
clutter_sort-occlusion-s1-openvla-ep000,2,grasp_target,"[0.0792,0.0362,0.0864]","[0.0792,0.0362,0.0864,0.0608,0.1361,0.0523,0.126 ]",0.923305,0.273706,0.270621,0.003084,0.77627,0.360583,pause_reobserve,"[0.0792,0.0362,0.0864,0.0608,0.1361,0.0523,0.126 ]",
clutter_sort-occlusion-s1-openvla-ep000,3,route_to_tray,"[0.1287,0.0467,0.0563]","[0.1287,0.0467,0.0563,0.0545,0.0787,0.0381,0.1257]",0.931776,0.251596,0.249018,0.002579,0.787036,0.338762,pause_reobserve,"[0.1287,0.0467,0.0563,0.0545,0.0787,0.0381,0.1257]",
clutter_sort-occlusion-s1-openvla-ep000,4,route_to_tray,"[-0.1006,-0.1323, 0.0913]","[-0.1006,-0.1323, 0.0913, 0.1075, 0.1768, 0.0169, 0.1161]",0.943142,0.221342,0.21823,0.003112,0.802871,0.3078,pause_reobserve,"[-0.1006,-0.1323, 0.0913, 0.1075, 0.1768, 0.0169, 0.1161]",
clutter_sort-occlusion-s1-openvla-ep000,5,route_to_tray,"[-0.0683,-0.1123, 0.0933]","[-0.0683,-0.1123, 0.0933, 0.1281, 0.1623,-0.0516, 0.1169]",0.952125,0.194482,0.192207,0.002275,0.816836,0.280405,pause_reobserve,"[-0.0683,-0.1123, 0.0933, 0.1281, 0.1623,-0.0516, 0.1169]",
clutter_sort-occlusion-s1-openvla-ep000,6,sort_finalize,"[-0.0592,-0.1544, 0.0995]","[-0.0592,-0.1544, 0.0995, 0.1521, 0.139 ,-0.0497, 0.1082]",0.960005,0.170191,0.167926,0.002265,0.830489,0.254607,pause_reobserve,"[-0.0592,-0.1544, 0.0995, 0.1521, 0.139 ,-0.0497, 0.1082]",
clutter_sort-occlusion-s1-openvla-ep000,7,sort_finalize,"[-0.2302,-0.2648, 0.0007]","[-0.2302,-0.2648, 0.0007, 0.172 , 0.2337,-0.1319, 0.0778]",0.965954,0.152359,0.148536,0.003823,0.841935,0.234244,pause_reobserve,"[-0.2302,-0.2648, 0.0007, 0.172 , 0.2337,-0.1319, 0.0778]",
clutter_sort-occlusion-s1-openvla-ep000,8,sort_finalize,"[-0.2153,-0.3064, 0.0875]","[-0.2153,-0.3064, 0.0875, 0.2094, 0.1857,-0.1172, 0.1215]",0.970956,0.133535,0.1314,0.002136,0.85255,0.214218,pause_reobserve,"[-0.2153,-0.3064, 0.0875, 0.2094, 0.1857,-0.1172, 0.1215]",
clutter_sort-occlusion-s1-openvla-ep001,0,scan_scene,"[0.2668,0.2099,0.0672]","[0.2668,0.2099,0.0672,0.0139,0.0315,0.1092,0.1379]",0.896355,0.336403,0.333017,0.003387,0.746245,0.421957,pause_reobserve,"[0.2668,0.2099,0.0672,0.0139,0.0315,0.1092,0.1379]",
clutter_sort-occlusion-s1-openvla-ep001,1,scan_scene,"[0.2704,0.2343,0.0819]","[0.2704,0.2343,0.0819,0.0031,0.0094,0.1253,0.1128]",0.90888,0.307677,0.30512,0.002557,0.759514,0.394325,pause_reobserve,"[0.2704,0.2343,0.0819,0.0031,0.0094,0.1253,0.1128]",
clutter_sort-occlusion-s1-openvla-ep001,2,grasp_target,"[0.2977,0.1567,0.091 ]","[ 0.2977, 0.1567, 0.091 , 0.07  ,-0.0067, 0.1188, 0.1386]",0.921466,0.278638,0.275173,0.003465,0.774031,0.365288,pause_reobserve,"[ 0.2977, 0.1567, 0.091 , 0.07  ,-0.0067, 0.1188, 0.1386]",
clutter_sort-occlusion-s1-openvla-ep001,3,grasp_target,"[0.0867,0.0324,0.0601]","[0.0867,0.0324,0.0601,0.0565,0.0832,0.043 ,0.119 ]",0.932712,0.249658,0.246564,0.003094,0.788275,0.336554,pause_reobserve,"[0.0867,0.0324,0.0601,0.0565,0.0832,0.043 ,0.119 ]",
clutter_sort-occlusion-s1-openvla-ep001,4,route_to_tray,"[ 0.143 ,-0.0037, 0.0741]","[ 0.143 ,-0.0037, 0.0741, 0.0934, 0.0636, 0.0566, 0.1601]",0.94448,0.218088,0.214456,0.003632,0.804859,0.304185,pause_reobserve,"[ 0.143 ,-0.0037, 0.0741, 0.0934, 0.0636, 0.0566, 0.1601]",
clutter_sort-occlusion-s1-openvla-ep001,5,route_to_tray,"[-0.0681,-0.1789, 0.0679]","[-0.0681,-0.1789, 0.0679, 0.1351, 0.1614,-0.0452, 0.1276]",0.951957,0.195414,0.19271,0.002704,0.81656,0.281147,pause_reobserve,"[-0.0681,-0.1789, 0.0679, 0.1351, 0.1614,-0.0452, 0.1276]",
clutter_sort-occlusion-s1-openvla-ep001,6,sort_finalize,"[-0.025 ,-0.1534, 0.0901]","[-0.025 ,-0.1534, 0.0901, 0.1538, 0.1476,-0.0529, 0.1035]",0.958934,0.173829,0.171314,0.002515,0.828541,0.258373,pause_reobserve,"[-0.025 ,-0.1534, 0.0901, 0.1538, 0.1476,-0.0529, 0.1035]",
clutter_sort-occlusion-s1-openvla-ep001,7,sort_finalize,"[-0.254 ,-0.2751, 0.0067]","[-0.254 ,-0.2751, 0.0067, 0.1576, 0.2365,-0.1174, 0.0838]",0.964278,0.157809,0.154099,0.003709,0.838595,0.24031,pause_reobserve,"[-0.254 ,-0.2751, 0.0067, 0.1576, 0.2365,-0.1174, 0.0838]",
clutter_sort-occlusion-s1-openvla-ep001,8,sort_finalize,"[-0.1996,-0.3102, 0.0865]","[-0.1996,-0.3102, 0.0865, 0.1942, 0.1944,-0.1103, 0.1067]",0.970792,0.134802,0.131978,0.002825,0.852183,0.215218,pause_reobserve,"[-0.1996,-0.3102, 0.0865, 0.1942, 0.1944,-0.1103, 0.1067]",
clutter_sort-occlusion-s1-openvla-ep002,0,scan_scene,"[0.2716,0.2116,0.0983]","[ 0.2716, 0.2116, 0.0983,-0.0017, 0.0418, 0.0964, 0.1468]",0.890885,0.347562,0.344659,0.002903,0.740757,0.433024,pause_reobserve,"[ 0.2716, 0.2116, 0.0983,-0.0017, 0.0418, 0.0964, 0.1468]",
clutter_sort-occlusion-s1-openvla-ep002,1,scan_scene,"[0.2776,0.2342,0.0741]","[0.2776,0.2342,0.0741,0.0276,0.025 ,0.1177,0.1102]",0.908601,0.309248,0.30576,0.003488,0.759207,0.395417,pause_reobserve,"[0.2776,0.2342,0.0741,0.0276,0.025 ,0.1177,0.1102]",
clutter_sort-occlusion-s1-openvla-ep002,2,grasp_target,"[0.3111,0.1575,0.097 ]","[ 0.3111, 0.1575, 0.097 , 0.0474,-0.0011, 0.1305, 0.1775]",0.920785,0.279139,0.276845,0.002293,0.773211,0.366358,pause_reobserve,"[ 0.3111, 0.1575, 0.097 , 0.0474,-0.0011, 0.1305, 0.1775]",
clutter_sort-occlusion-s1-openvla-ep002,3,grasp_target,"[0.0989,0.0229,0.0578]","[0.0989,0.0229,0.0578,0.0683,0.0805,0.048 ,0.1274]",0.932993,0.249661,0.245825,0.003835,0.788649,0.336182,pause_reobserve,"[0.0989,0.0229,0.0578,0.0683,0.0805,0.048 ,0.1274]",
clutter_sort-occlusion-s1-openvla-ep002,4,route_to_tray,"[0.1158,0.0558,0.1008]","[0.1158,0.0558,0.1008,0.0774,0.042 ,0.0769,0.1418]",0.906408,0.314376,0.310769,0.003607,0.756811,0.400377,pause_reobserve,"[0.1158,0.0558,0.1008,0.0774,0.042 ,0.0769,0.1418]",
clutter_sort-occlusion-s1-openvla-ep002,5,route_to_tray,"[-0.0947,-0.1037, 0.0998]","[-0.0947,-0.1037, 0.0998, 0.096 , 0.1104,-0.0269, 0.083 ]",0.922466,0.276812,0.272704,0.004108,0.775244,0.363162,pause_reobserve,"[-0.0947,-0.1037, 0.0998, 0.096 , 0.1104,-0.0269, 0.083 ]",
clutter_sort-occlusion-s1-openvla-ep002,6,sort_finalize,"[-0.074 ,-0.1099, 0.0732]","[-0.074 ,-0.1099, 0.0732, 0.1257, 0.1   , 0.0036, 0.1421]",0.933592,0.246951,0.244244,0.002707,0.78945,0.334025,pause_reobserve,"[-0.074 ,-0.1099, 0.0732, 0.1257, 0.1   , 0.0036, 0.1421]",
clutter_sort-occlusion-s1-openvla-ep002,7,sort_finalize,"[-0.2497,-0.2248, 0.0639]","[-0.2497,-0.2248, 0.0639, 0.1194, 0.2116,-0.1046, 0.0957]",0.943216,0.22075,0.218023,0.002727,0.802979,0.307396,pause_reobserve,"[-0.2497,-0.2248, 0.0639, 0.1194, 0.2116,-0.1046, 0.0957]",
clutter_sort-occlusion-s1-openvla-ep002,8,sort_finalize,"[-0.2142,-0.2883, 0.0631]","[-0.2142,-0.2883, 0.0631, 0.1499, 0.1858,-0.1152, 0.1115]",0.952855,0.192638,0.19002,0.002617,0.818039,0.27828,pause_reobserve,"[-0.2142,-0.2883, 0.0631, 0.1499, 0.1858,-0.1152, 0.1115]",
clutter_sort-occlusion-s1-openvla-ep003,0,scan_scene,"[0.2479,0.2278,0.1123]","[ 0.2479, 0.2278, 0.1123,-0.0084, 0.0367, 0.1098, 0.1456]",0.893676,0.341787,0.338758,0.003029,0.743536,0.427358,pause_reobserve,"[ 0.2479, 0.2278, 0.1123,-0.0084, 0.0367, 0.1098, 0.1456]",
clutter_sort-occlusion-s1-openvla-ep003,1,grasp_target,"[0.262 ,0.2267,0.096 ]","[0.262 ,0.2267,0.096 ,0.0054,0.0209,0.1447,0.1052]",0.908126,0.309741,0.30685,0.002891,0.758685,0.396186,pause_reobserve,"[0.262 ,0.2267,0.096 ,0.0054,0.0209,0.1447,0.1052]",
clutter_sort-occlusion-s1-openvla-ep003,2,grasp_target,"[0.0951,0.0438,0.0827]","[0.0951,0.0438,0.0827,0.0091,0.0936,0.0385,0.1146]",0.921509,0.278562,0.275066,0.003496,0.774084,0.365197,pause_reobserve,"[0.0951,0.0438,0.0827,0.0091,0.0936,0.0385,0.1146]",
clutter_sort-occlusion-s1-openvla-ep003,3,grasp_target,"[0.1168,0.0438,0.0946]","[0.1168,0.0438,0.0946,0.0691,0.0773,0.0543,0.1601]",0.932777,0.248919,0.246394,0.002525,0.788361,0.336098,pause_reobserve,"[0.1168,0.0438,0.0946,0.0691,0.0773,0.0543,0.1601]",
clutter_sort-occlusion-s1-openvla-ep003,4,route_to_tray,"[ 0.1634,-0.0004, 0.0803]","[ 0.1634,-0.0004, 0.0803, 0.1183, 0.0538, 0.0407, 0.1689]",0.942849,0.221925,0.219054,0.002871,0.802438,0.308525,pause_reobserve,"[ 0.1634,-0.0004, 0.0803, 0.1183, 0.0538, 0.0407, 0.1689]",
